x, y, u, v, p, 
0.0877866, 0.52, -0.00955207, 0.00232908, 0.0815423, 
0.301406, 0.09, 0.0631545, -0.0229733, 0.0298154, 
0.867209, 0.27, 0.381991, 0.0327698, -0.0530459, 
0.717098, 0.87, 0.461196, 0.010938, -0.050017, 
0.624722, 0.07, 0.0960761, -0.00479125, -0.0181069, 
0.105107, 0.91, 0.00877305, 0.020468, 0.0700093, 
0.0762396, 0.08, 0.0162153, -0.0147612, 0.0528259, 
0.924944, 0.17, 0.195369, 0.0332691, -0.0504064, 
0.353368, 0.26, 0.0456263, -0.024332, 0.0252946, 
0.330274, 0.26, 0.0399011, -0.0237736, 0.0295916, 
0.815248, 0.08, 0.120592, 0.0125614, -0.0395867, 
0.312953, 0.49, 0.000631659, -0.000221534, 0.0375291, 
0.867209, 0.25, 0.355621, 0.0330258, -0.051862, 
0.942265, 0.08, 0.0691302, 0.0153765, -0.0469395, 
0.942265, 0.7, 0.770575, 0.0185945, -0.0692833, 
0.924944, 0.23, 0.280878, 0.0401017, -0.0538467, 
0.942265, 0.18, 0.175118, 0.0314841, -0.0515695, 
0.19171, 0.68, -0.0192683, 0.0190047, 0.0659104, 
0.318727, 0.44, 0.00674479, -0.00539013, 0.0356592, 
0.370688, 0.25, 0.0527204, -0.0254236, 0.0218874, 
0.630496, 0.8, 0.259163, 0.011965, -0.0383147, 
0.145562, 0.939929, 0.0258605, 0.0153063, 0.0637211, 
0.486158, 0.89, 0.151922, 0.0110013, -0.00881082, 
0.803701, 0.72, 0.63209, 0.0158067, -0.0615833, 
0.717098, 0.23, 0.217339, -0.00811307, -0.0358609, 
0.457291, 0.64, 0.0476352, 0.00581933, -0.000193064, 
0.699778, 0.66, 0.265832, 0.004018, -0.0495384, 
0.180163, 0.22, 0.0215089, -0.0236975, 0.0516667, 
0.936491, 0.21, 0.227369, 0.0364262, -0.0530983, 
0.959585, 0.17, 0.122096, 0.024545, -0.0514797, 
0.665137, 0.66, 0.21486, 0.00330211, -0.0441543, 
0.901102, 0.969979, 0.184701, -0.00299019, -0.059132, 
0.19171, 0.7, -0.0185431, 0.0203646, 0.0654971, 
0.312953, 0.53, -0.00219358, 0.00350016, 0.0377086, 
0.867209, 0.23, 0.328313, 0.0329037, -0.0506877, 
0.959585, 0.15, 0.104506, 0.0221702, -0.0504188, 
0.492055, 0.060325, 0.0786918, -0.0113818, 0.000975174, 
0.676341, 0.959673, 0.208814, 0.00363704, -0.0434876, 
0.278312, 0.63, -0.0106282, 0.013348, 0.0460051, 
0.613175, 0.65, 0.153803, 0.00231829, -0.0348301, 
0.34003, 0.0113282, 0.0190765, -0.00330265, 0.0234815, 
0.359951, 0.0114215, 0.0194805, -0.00329795, 0.0206415, 
0.994226, 0.17, 0.0128502, 0.00533616, -0.0519239, 
0.994226, 0.23, 0.0215715, 0.00643317, -0.0554106, 
0.988454, 0.879999, 0.101236, -0.00437923, -0.0621434, 
0.86721, 0.87, 0.817015, 0.00403882, -0.0614391, 
0.849889, 0.86, 0.844034, 0.00744659, -0.0611148, 
0.855662, 0.83, 0.91852, 0.0113415, -0.0623868, 
0.763286, 0.81, 0.586219, 0.0142756, -0.0562811, 
0.43997, 0.39, 0.044847, -0.015102, 0.00796826, 
0.382235, 0.39, 0.0271274, -0.0127765, 0.0208163, 
0.388009, 0.4, 0.0274373, -0.0121029, 0.0195376, 
0.405329, 0.35, 0.0402391, -0.0175562, 0.0157055, 
0.364915, 0.38, 0.0242366, -0.0131001, 0.0246039, 
0.364915, 0.36, 0.0274372, -0.0150977, 0.0244268, 
0.370688, 0.35, 0.0307514, -0.0163691, 0.0230978, 
0.353368, 0.34, 0.0283548, -0.0167915, 0.0266353, 
0.336047, 0.33, 0.0263329, -0.0172617, 0.0300434, 
0.312953, 0.35, 0.0180473, -0.0144109, 0.0352156, 
0.330274, 0.32, 0.0268534, -0.0180297, 0.0310039, 
0.353368, 0.32, 0.0321659, -0.0187901, 0.0263355, 
0.312953, 0.31, 0.0252888, -0.0185642, 0.0341816, 
0.278312, 0.29, 0.0229322, -0.01973, 0.0400426, 
0.266765, 0.25, 0.0293822, -0.0233778, 0.0404613, 
0.243671, 0.75, -0.00651922, 0.0220719, 0.0521872, 
0.266765, 0.23, 0.0338589, -0.0250445, 0.0396335, 
0.226351, 0.76, -0.00809954, 0.0229823, 0.0559555, 
0.266765, 0.21, 0.0385134, -0.0264465, 0.0388147, 
0.318727, 0.58, -0.00268878, 0.0076072, 0.0361285, 
0.249445, 0.18, 0.0418389, -0.0275437, 0.0401824, 
0.232124, 0.17, 0.0403613, -0.0274453, 0.0421908, 
0.197483, 0.47, -0.00931841, 0.000413765, 0.0624792, 
0.197483, 0.45, -0.00742264, -0.00161509, 0.0617121, 
0.180163, 0.16, 0.0318433, -0.0261442, 0.048247, 
0.42265, 0.18, 0.0858419, -0.0277584, 0.0119476, 
0.457291, 0.2, 0.0925879, -0.0273154, 0.00591013, 
0.451517, 0.23, 0.0831523, -0.0269572, 0.00680227, 
0.659363, 0.31, 0.17686, -0.0195692, -0.0315699, 
0.676684, 0.32, 0.190558, -0.0182235, -0.0346652, 
0.699778, 0.3, 0.212464, -0.0152603, -0.0370328, 
0.751739, 0.33, 0.273294, -0.00792519, -0.0453762, 
0.734419, 0.36, 0.252858, -0.0118928, -0.0447459, 
0.76906, 0.32, 0.295377, -0.00345654, -0.0468807, 
0.78638, 0.31, 0.317248, 0.00192252, -0.0482389, 
0.76906, 0.3, 0.289542, -0.00218573, -0.0457879, 
0.803701, 0.3, 0.337842, 0.00812472, -0.0494512, 
0.803701, 0.28, 0.325597, 0.0095949, -0.048315, 
0.607402, 0.3, 0.141268, -0.0225095, -0.0227336, 
0.803701, 0.26, 0.311825, 0.0110488, -0.0471781, 
0.803701, 0.24, 0.296427, 0.0124089, -0.0460496, 
0.821021, 0.25, 0.321773, 0.0174839, -0.0482141, 
0.803701, 0.22, 0.279364, 0.0135931, -0.044939, 
0.803701, 0.2, 0.260651, 0.0145201, -0.0438568, 
0.803701, 0.18, 0.240361, 0.0151129, -0.0428138, 
0.78638, 0.17, 0.222123, 0.0111623, -0.0406698, 
0.821021, 0.17, 0.236244, 0.0194675, -0.04384, 
0.43997, 0.17, 0.092901, -0.0270584, 0.00897223, 
0.745966, 0.18, 0.21089, 0.00170519, -0.0368954, 
0.451517, 0.25, 0.0779565, -0.026186, 0.00669987, 
0.353368, 0.56, 0.00581975, 0.00427708, 0.0274186, 
0.388009, 0.56, 0.0156733, 0.00256208, 0.0185805, 
0.399556, 0.58, 0.0193888, 0.00368179, 0.0153687, 
0.214804, 0.44, -0.00559569, -0.0027609, 0.0580139, 
0.388009, 0.86, 0.0858066, 0.0158353, 0.0143181, 
0.370688, 0.29, 0.042914, -0.0221223, 0.0224362, 
0.474611, 0.85, 0.133253, 0.013475, -0.0062697, 
0.491932, 0.84, 0.141188, 0.0133733, -0.0102279, 
0.474611, 0.83, 0.124157, 0.0140346, -0.00626334, 
0.526573, 0.84, 0.168498, 0.0126788, -0.0178635, 
0.543893, 0.83, 0.178884, 0.0125839, -0.0215689, 
0.526573, 0.82, 0.158539, 0.0129561, -0.0179234, 
0.561214, 0.84, 0.200246, 0.0121921, -0.0250634, 
0.388009, 0.52, 0.0166173, -0.000915434, 0.0190141, 
0.405329, 0.53, 0.0216435, -0.000888822, 0.0145863, 
0.364915, 0.52, 0.0100104, 0.000241934, 0.0247795, 
0.266765, 0.67, -0.0109472, 0.0167391, 0.0483676, 
0.388009, 0.5, 0.0176279, -0.00270541, 0.0191851, 
0.682457, 0.57, 0.204905, -0.0048165, -0.0453863, 
0.128201, 0.49, -0.0104113, 0.00141998, 0.0750571, 
0.416876, 0.59, 0.0258542, 0.00364824, 0.0108061, 
0.145522, 0.7, -0.0191408, 0.0198002, 0.0747518, 
0.43997, 0.37, 0.0478928, -0.0169153, 0.00816272, 
0.451517, 0.57, 0.0386906, 0.000313621, 0.00249088, 
0.838342, 0.16, 0.227934, 0.0231409, -0.0447475, 
0.821021, 0.15, 0.211764, 0.0189268, -0.04286, 
0.855662, 0.15, 0.214976, 0.0258477, -0.0455368, 
0.503479, 0.82, 0.139838, 0.0134044, -0.0128422, 
0.526573, 0.8, 0.147741, 0.0128672, -0.0179505, 
0.543893, 0.81, 0.168136, 0.0126563, -0.0216398, 
0.642043, 0.32, 0.162314, -0.0206608, -0.0292791, 
0.416876, 0.91, 0.112818, 0.010831, 0.00722839, 
0.388009, 0.48, 0.0189681, -0.00452776, 0.0193235, 
0.364915, 0.48, 0.0126265, -0.00340643, 0.0249305, 
0.243671, 0.91, 0.0436874, 0.0170348, 0.0472276, 
0.474611, 0.55, 0.0482936, -0.00246345, -0.00272178, 
0.226351, 0.4, -0.000471883, -0.00702964, 0.0541928, 
0.249445, 0.38, 0.00441107, -0.00963448, 0.0489398, 
0.468838, 0.1, 0.0970425, -0.0189427, 0.00441342, 
0.88453, 0.76, 0.990687, 0.0187083, -0.0659017, 
0.0705011, 0.889997, 0.000187788, 0.0206483, 0.0744111, 
0.526573, 0.78, 0.13693, 0.012431, -0.0179395, 
0.370688, 0.27, 0.0476649, -0.0238596, 0.0221701, 
0.336047, 0.81, 0.0398167, 0.0195426, 0.0278071, 
0.434197, 0.52, 0.0316682, -0.00313614, 0.00760172, 
0.457291, 0.26, 0.0776311, -0.0257822, 0.00554835, 
0.451517, 0.29, 0.0678935, -0.0237945, 0.0064394, 
0.474611, 0.29, 0.0767902, -0.0241891, 0.00192149, 
0.468838, 0.32, 0.0675949, -0.0219118, 0.00267857, 
0.486158, 0.33, 0.0724592, -0.0215252, -0.000968499, 
0.503479, 0.34, 0.0779284, -0.0211392, -0.00464761, 
0.526573, 0.32, 0.0927758, -0.0228536, -0.00872602, 
0.520799, 0.35, 0.0840569, -0.0207454, -0.00834427, 
0.0878114, 0.38, -0.00187795, -0.00878225, 0.0731487, 
0.295633, 0.36, 0.0134282, -0.0128477, 0.0390277, 
0.301406, 0.37, 0.0129937, -0.0120341, 0.0381038, 
0.416876, 0.11, 0.08879, -0.0227003, 0.0126091, 
0.0593917, 0.389897, -0.00151906, -0.00772792, 0.0761528, 
0.0534246, 0.500225, -0.00539117, -0.000882595, 0.0837028, 
0.491932, 0.56, 0.0567549, -0.00235243, -0.00703342, 
0.543893, 0.77, 0.145776, 0.0117534, -0.0216688, 
0.388009, 0.46, 0.0206249, -0.00638157, 0.0194281, 
0.405329, 0.47, 0.0248439, -0.00625633, 0.0152177, 
0.370688, 0.45, 0.0169767, -0.0065488, 0.0235695, 
0.457291, 0.5, 0.0412985, -0.00600038, 0.00237742, 
0.578534, 0.77, 0.177506, 0.0112699, -0.0288082, 
0.752006, 0.0492281, 0.0779219, 0.00450948, -0.0329419, 
0.0702765, 0.0501283, 0.0126246, -0.0100498, 0.0520843, 
0.503479, 0.9, 0.163448, 0.0100432, -0.0126147, 
0.520877, 0.949865, 0.138717, 0.0054643, -0.0162101, 
0.278312, 0.33, 0.0156025, -0.0155699, 0.0415056, 
0.284086, 0.32, 0.0184064, -0.0168483, 0.040054, 
0.42265, 0.46, 0.031162, -0.00796855, 0.0111901, 
0.682457, 0.67, 0.244208, 0.00450296, -0.0470052, 
0.711325, 0.48, 0.226777, -0.0107942, -0.0469442, 
0.751739, 0.25, 0.252601, -0.00266292, -0.0410917, 
0.434197, 0.48, 0.0334396, -0.00665253, 0.00819779, 
0.595855, 0.76, 0.189291, 0.010686, -0.0322005, 
0.416876, 0.13, 0.0901313, -0.0250195, 0.0127007, 
0.849889, 0.78, 0.917037, 0.0174887, -0.0636559, 
0.20903, 0.71, -0.0165401, 0.0208316, 0.0614094, 
0.243671, 0.71, -0.0119195, 0.0200391, 0.0532643, 
0.815248, 0.38, 0.399419, 0.00703707, -0.0549583, 
0.42265, 0.5, 0.0285298, -0.00437444, 0.0107053, 
0.347594, 0.47, 0.00937656, -0.00357363, 0.0291068, 
0.347594, 0.45, 0.0113261, -0.00549502, 0.0290271, 
0.468838, 0.8, 0.105227, 0.0142938, -0.00483455, 
0.693761, 0.949912, 0.261021, 0.00440938, -0.0459004, 
0.295633, 0.66, -0.00605338, 0.0148744, 0.0411864, 
0.491932, 0.28, 0.0861893, -0.0248961, -0.00126374, 
0.520799, 0.51, 0.0698144, -0.00775351, -0.0124791, 
0.0057735, 0.63, -0.015696, 0.000682255, 0.0901409, 
0.994226, 0.21, 0.0185476, 0.00612653, -0.0542145, 
0.745966, 0.8, 0.515319, 0.0139539, -0.0546681, 
0.711325, 0.78, 0.393428, 0.0126703, -0.0508034, 
0.694004, 0.77, 0.343656, 0.0118881, -0.0485569, 
0.676684, 0.76, 0.300643, 0.0110868, -0.0461055, 
0.659363, 0.75, 0.263454, 0.0102973, -0.0434536, 
0.624722, 0.73, 0.202891, 0.00882706, -0.0375698, 
0.561214, 0.66, 0.113652, 0.00399341, -0.024523, 
0.561214, 0.64, 0.108442, 0.00226468, -0.0242158, 
0.561214, 0.62, 0.104118, 0.000505357, -0.023861, 
0.561214, 0.6, 0.100597, -0.00126598, -0.0234613, 
0.561214, 0.54, 0.0941524, -0.00653473, -0.0220278, 
0.53812, 0.5, 0.0791026, -0.00921079, -0.0160148, 
0.53812, 0.48, 0.079407, -0.0108949, -0.0154655, 
0.416876, 0.41, 0.0343733, -0.0122686, 0.0129693, 
0.405329, 0.67, 0.0294139, 0.0104504, 0.0124477, 
0.370688, 0.67, 0.0163914, 0.0121011, 0.0214425, 
0.284086, 0.68, -0.00684881, 0.0167587, 0.0438058, 
0.278312, 0.71, -0.0051268, 0.0188203, 0.0446634, 
0.260992, 0.74, -0.00454424, 0.0210379, 0.0482579, 
0.260992, 0.76, -0.000747547, 0.021855, 0.0477026, 
0.243671, 0.25, 0.0252893, -0.0227975, 0.0442287, 
0.336047, 0.61, 0.00150061, 0.00926636, 0.0313876, 
0.249445, 0.78, 0.00120224, 0.0229343, 0.0498862, 
0.353368, 0.58, 0.00563551, 0.0059721, 0.0272338, 
0.405329, 0.65, 0.0265972, 0.0089728, 0.0127786, 
0.457291, 0.22, 0.0878648, -0.0272044, 0.00580691, 
0.572761, 0.26, 0.12833, -0.0241428, -0.0154345, 
0.624722, 0.29, 0.154026, -0.0217519, -0.0252127, 
0.694004, 0.33, 0.206145, -0.0166568, -0.0376895, 
0.780607, 0.44, 0.34188, -0.0038139, -0.0542342, 
0.751739, 0.51, 0.29855, -0.00564773, -0.0535141, 
0.780607, 0.52, 0.365799, -0.00118537, -0.0572736, 
0.751739, 0.53, 0.304099, -0.0043479, -0.0541512, 
0.797927, 0.55, 0.429005, 0.00358447, -0.0599677, 
0.815248, 0.56, 0.493041, 0.00778542, -0.0618885, 
0.832568, 0.59, 0.585034, 0.0133869, -0.0639488, 
0.803701, 0.62, 0.503325, 0.00936752, -0.0617407, 
0.751739, 0.15, 0.189682, 0.00474229, -0.0361767, 
0.803701, 0.64, 0.524204, 0.0108353, -0.0618838, 
0.832568, 0.65, 0.657227, 0.0164205, -0.0643867, 
0.157069, 0.18, 0.0243354, -0.0248013, 0.0519173, 
0.122428, 0.14, 0.0232212, -0.0230494, 0.0528076, 
0.370688, 0.57, 0.0104512, 0.0042759, 0.0228882, 
0.180163, 0.44, -0.00695203, -0.00262534, 0.0644099, 
0.197483, 0.43, -0.00541294, -0.00366943, 0.0608692, 
0.405329, 0.87, 0.0988337, 0.0145762, 0.0100688, 
0.457291, 0.86, 0.125709, 0.0134991, -0.00225378, 
0.665137, 0.6, 0.192151, -0.00232275, -0.0432425, 
0.890303, 0.43, 0.591354, 0.0333438, -0.0632459, 
0.122428, 0.74, -0.0171383, 0.0213482, 0.0774634, 
0.503479, 0.48, 0.0618475, -0.00965467, -0.00787153, 
0.364915, 0.72, 0.022908, 0.0155224, 0.0220742, 
0.88453, 0.1, 0.135945, 0.0218293, -0.0451747, 
0.139748, 0.43, -0.00639406, -0.00391052, 0.0703232, 
0.572761, 0.1, 0.114544, -0.0124, -0.0114052, 
0.90185, 0.09, 0.113183, 0.0202339, -0.0457096, 
0.734419, 0.9, 0.47007, 0.00845391, -0.0514217, 
0.919171, 0.44, 0.590884, 0.0388536, -0.0651792, 
0.468838, 0.58, 0.0467248, 0.00036605, -0.00192671, 
0.43997, 0.09, 0.0883379, -0.0187451, 0.00894271, 
0.647816, 0.59, 0.17065, -0.00334608, -0.0400723, 
0.105253, 0.929684, 0.0142484, 0.0175995, 0.0689127, 
0.751739, 0.87, 0.557269, 0.0108375, -0.0538226, 
0.295574, 0.0601013, 0.0537244, -0.0171645, 0.0300306, 
0.128259, 0.929899, 0.0192532, 0.0175408, 0.0663432, 
0.20903, 0.69, -0.0177347, 0.0195539, 0.0618693, 
0.232124, 0.11, 0.0491233, -0.0253147, 0.0397851, 
0.382235, 0.65, 0.0178085, 0.0100775, 0.0187622, 
0.42265, 0.64, 0.0323243, 0.0073843, 0.0085069, 
0.595855, 0.34, 0.127544, -0.021652, -0.0222383, 
0.630496, 0.36, 0.148771, -0.0201038, -0.0290659, 
0.78638, 0.61, 0.43461, 0.00592762, -0.0598995, 
0.370688, 0.75, 0.0333097, 0.0167648, 0.0200587, 
0.364915, 0.24, 0.0536252, -0.0259594, 0.0228027, 
0.694004, 0.45, 0.20304, -0.0134857, -0.0431777, 
0.503479, 0.36, 0.0743474, -0.0196312, -0.00507905, 
0.503479, 0.16, 0.113228, -0.0238979, -0.00159047, 
0.821021, 0.91, 0.615581, 0.00391729, -0.0582452, 
0.867209, 0.77, 0.964846, 0.0182277, -0.0648368, 
0.0589191, 0.63, -0.00954939, 0.00812347, 0.0872525, 
0.0531456, 0.64, -0.00897642, 0.00809972, 0.0877746, 
0.815248, 0.74, 0.71534, 0.0173473, -0.0622418, 
0.43997, 0.63, 0.0384826, 0.0057908, 0.00429505, 
0.821021, 0.45, 0.447419, 0.00702404, -0.0588316, 
0.797927, 0.75, 0.651812, 0.0161322, -0.0606473, 
0.20903, 0.23, 0.0238177, -0.0236771, 0.0484041, 
0.960298, 0.0295163, 0.0183503, 0.00461202, -0.0461723, 
0.682324, 0.969969, 0.172354, 0.00254522, -0.0442113, 
0.711325, 0.84, 0.443875, 0.0124065, -0.0498614, 
0.503479, 0.28, 0.090892, -0.024857, -0.00344879, 
0.595855, 0.32, 0.13087, -0.0224186, -0.0214972, 
0.169837, 0.00587041, 0.00635947, -0.00589954, 0.0443406, 
0.33003, 0.00569357, 0.0109216, -0.00431236, 0.0248919, 
0.720396, 0.976487, 0.163007, 0.00194279, -0.0490036, 
0.751739, 0.77, 0.499782, 0.0139262, -0.0558053, 
0.734419, 0.76, 0.433376, 0.0128294, -0.0539518, 
0.717098, 0.75, 0.376154, 0.0116796, -0.0518859, 
0.682457, 0.73, 0.285796, 0.00944614, -0.0471304, 
0.613175, 0.69, 0.169447, 0.0058135, -0.0352654, 
0.595855, 0.68, 0.148703, 0.00511836, -0.0318464, 
0.578534, 0.67, 0.130217, 0.00451168, -0.0282624, 
0.55544, 0.69, 0.11856, 0.0065794, -0.0236654, 
0.53812, 0.68, 0.102661, 0.00618925, -0.019792, 
0.53812, 0.62, 0.0884953, 0.00114935, -0.0188454, 
0.561214, 0.58, 0.0978037, -0.00303516, -0.0230201, 
0.53812, 0.58, 0.082977, -0.00232962, -0.0180166, 
0.561214, 0.56, 0.0956734, -0.00479353, -0.022541, 
0.578534, 0.55, 0.106333, -0.00611127, -0.025891, 
0.53812, 0.54, 0.0799663, -0.0057947, -0.0170627, 
0.561214, 0.5, 0.0927805, -0.00995042, -0.0209149, 
0.578534, 0.51, 0.103983, -0.00954807, -0.0247679, 
0.561214, 0.48, 0.0928747, -0.0116195, -0.0203233, 
0.561214, 0.46, 0.093466, -0.0132572, -0.0197137, 
0.578534, 0.47, 0.103831, -0.0128506, -0.0235297, 
0.543893, 0.45, 0.0841167, -0.0136024, -0.0158317, 
0.55544, 0.45, 0.0903181, -0.0138716, -0.0182232, 
0.520799, 0.45, 0.0718304, -0.012827, -0.010929, 
0.526573, 0.44, 0.0756863, -0.0138992, -0.0118987, 
0.503479, 0.46, 0.0628652, -0.0113609, -0.00739404, 
0.561214, 0.44, 0.0945427, -0.0148587, -0.0190899, 
0.503479, 0.44, 0.0643086, -0.0130604, -0.00691777, 
0.468838, 0.44, 0.0494781, -0.0117187, 0.000789184, 
0.520799, 0.69, 0.0940108, 0.00743375, -0.0160409, 
0.53812, 0.7, 0.109275, 0.00773154, -0.0200177, 
0.503479, 0.7, 0.0860037, 0.00868472, -0.0121846, 
0.486158, 0.71, 0.0785926, 0.00993346, -0.00823312, 
0.503479, 0.72, 0.0927966, 0.0100467, -0.0123979, 
0.468838, 0.72, 0.0717358, 0.0111718, -0.00419734, 
0.457291, 0.7, 0.0597816, 0.0103179, -0.00112587, 
0.451517, 0.73, 0.0653973, 0.0123927, -8.92648e-05, 
0.416876, 0.71, 0.0422662, 0.0126067, 0.00885243, 
0.399556, 0.7, 0.0323509, 0.0127428, 0.0134433, 
0.347594, 0.69, 0.0112171, 0.0145292, 0.027135, 
0.330274, 0.68, 0.00455333, 0.0146904, 0.0318459, 
0.336047, 0.65, 0.00349063, 0.0123376, 0.0308382, 
0.295633, 0.7, -0.00229774, 0.0175168, 0.0404567, 
0.312953, 0.71, 0.00373668, 0.0173483, 0.0357803, 
0.260992, 0.28, 0.0220552, -0.0203371, 0.0427041, 
0.336047, 0.63, 0.00223779, 0.0108344, 0.031132, 
0.353368, 0.62, 0.00654673, 0.00921655, 0.0267514, 
0.243671, 0.17, 0.0426281, -0.0275992, 0.0405838, 
0.266765, 0.83, 0.0215427, 0.0222995, 0.0442532, 
0.139748, 0.29, 0.00708886, -0.0169323, 0.0611599, 
0.474611, 0.21, 0.0964069, -0.0269961, 0.00279126, 
0.491932, 0.2, 0.104744, -0.0264154, -0.000130607, 
0.543893, 0.23, 0.120075, -0.0251006, -0.00964833, 
0.561214, 0.22, 0.12942, -0.0240736, -0.0123236, 
0.590081, 0.27, 0.135949, -0.0234378, -0.0187109, 
0.647816, 0.27, 0.17194, -0.0197792, -0.0280221, 
0.699778, 0.34, 0.211974, -0.0161189, -0.0390069, 
0.745966, 0.36, 0.268381, -0.0100546, -0.046226, 
0.728645, 0.39, 0.245764, -0.0127671, -0.0454623, 
0.745966, 0.56, 0.301956, -0.00265464, -0.0542441, 
0.590081, 0.29, 0.132428, -0.02328, -0.0194091, 
0.491932, 0.18, 0.107953, -0.0257241, 0.000100494, 
0.711325, 0.16, 0.182406, -0.00302752, -0.0319547, 
0.370688, 0.83, 0.0639849, 0.0177483, 0.0188644, 
0.388009, 0.84, 0.0771564, 0.0167417, 0.0144831, 
0.405329, 0.85, 0.0908036, 0.0156764, 0.0101749, 
0.42265, 0.86, 0.104682, 0.0145696, 0.0059472, 
0.451517, 0.89, 0.130106, 0.0117043, -0.000893195, 
0.370688, 0.81, 0.0552756, 0.018024, 0.0191252, 
0.849889, 0.7, 0.811975, 0.0206342, -0.0653151, 
0.180163, 0.42, -0.00499048, -0.00466295, 0.0634524, 
0.370688, 0.79, 0.0471183, 0.0179162, 0.0194148, 
0.260992, 0.9, 0.046214, 0.0176026, 0.0437324, 
0.728645, 0.57, 0.272811, -0.0030608, -0.0522006, 
0.711325, 0.58, 0.247462, -0.00304943, -0.0500004, 
0.694004, 0.59, 0.225255, -0.00272523, -0.0476443, 
0.711325, 0.6, 0.254791, -0.00122995, -0.050411, 
0.128201, 0.77, -0.01515, 0.0233157, 0.07525, 
0.139748, 0.71, -0.0189242, 0.0202341, 0.0755327, 
0.520799, 0.61, 0.0764315, 0.000846634, -0.0147603, 
0.55544, 0.27, 0.117474, -0.0245966, -0.012716, 
0.388009, 0.78, 0.0513259, 0.0169898, 0.0151788, 
0.659363, 0.61, 0.188114, -0.00143086, -0.0424688, 
0.468838, 0.12, 0.101745, -0.0216821, 0.00433609, 
0.457263, 0.0800478, 0.0869502, -0.0162618, 0.006274, 
0.659363, 0.63, 0.194797, 0.00044376, -0.0428109, 
0.156982, 0.0798495, 0.0323087, -0.019698, 0.0469913, 
0.226351, 0.66, -0.0171517, 0.0171573, 0.0583745, 
0.214804, 0.68, -0.0174541, 0.0188252, 0.0607433, 
0.595855, 0.66, 0.1415, 0.0033916, -0.0316143, 
0.613175, 0.67, 0.16103, 0.00410161, -0.0350781, 
0.336047, 0.77, 0.0255988, 0.0190265, 0.0285812, 
0.543893, 0.33, 0.0994424, -0.0223734, -0.0123107, 
0.53812, 0.36, 0.0909069, -0.0203338, -0.0120441, 
0.578534, 0.35, 0.115208, -0.0213021, -0.0194521, 
0.572761, 0.38, 0.107063, -0.0194126, -0.0193958, 
0.595855, 0.36, 0.124491, -0.0206854, -0.0229819, 
0.590081, 0.39, 0.116547, -0.0188771, -0.0230192, 
0.613175, 0.37, 0.134863, -0.0199947, -0.0264665, 
0.607402, 0.4, 0.127119, -0.0182718, -0.0265891, 
0.624722, 0.41, 0.138923, -0.0175798, -0.030092, 
0.647816, 0.39, 0.159497, -0.0183126, -0.0332483, 
0.642043, 0.42, 0.152144, -0.0167816, -0.0335147, 
0.642043, 0.44, 0.151284, -0.015512, -0.0343102, 
0.624722, 0.43, 0.137615, -0.0162873, -0.0308699, 
0.659363, 0.45, 0.166658, -0.0146063, -0.0376494, 
0.682457, 0.43, 0.190408, -0.0151077, -0.0405611, 
0.659363, 0.47, 0.166862, -0.0132413, -0.0384197, 
0.659363, 0.49, 0.167674, -0.0117746, -0.0391506, 
0.676684, 0.5, 0.186334, -0.0107292, -0.0423614, 
0.642043, 0.5, 0.152052, -0.0111064, -0.0365066, 
0.43997, 0.67, 0.0444619, 0.0088869, 0.00362956, 
0.711325, 0.66, 0.28559, 0.00440345, -0.0511963, 
0.699778, 0.48, 0.212154, -0.011399, -0.0452366, 
0.694004, 0.51, 0.207663, -0.00949377, -0.0454324, 
0.797944, 0.929972, 0.486761, 0.00348198, -0.0564224, 
0.197483, 0.69, -0.0184207, 0.0197097, 0.0644541, 
0.543893, 0.31, 0.103413, -0.0234402, -0.0117456, 
0.665137, 0.38, 0.175578, -0.0180866, -0.0356405, 
0.388009, 0.76, 0.0440744, 0.0163946, 0.0154658, 
0.43997, 0.79, 0.0829415, 0.0151453, 0.00215084, 
0.659363, 0.21, 0.177285, -0.0151115, -0.0271877, 
0.630496, 0.48, 0.141705, -0.0126971, -0.0337548, 
0.642043, 0.52, 0.15354, -0.00948003, -0.03716, 
0.83834, 0.920008, 0.573395, 0.00156386, -0.0588463, 
0.728643, 0.070023, 0.103741, 0.00323193, -0.0309389, 
0.503564, 0.939767, 0.142887, 0.00674762, -0.0125416, 
0.682457, 0.19, 0.184201, -0.0102111, -0.0295318, 
0.676684, 0.22, 0.188587, -0.0136823, -0.0300397, 
0.699778, 0.2, 0.196588, -0.0084653, -0.0322361, 
0.936491, 0.45, 0.547748, 0.0377588, -0.0662832, 
0.491932, 0.62, 0.0621202, 0.00275133, -0.00823587, 
0.128201, 0.45, -0.007557, -0.00227824, 0.0730528, 
0.682457, 0.65, 0.233627, 0.00264487, -0.0468224, 
0.457291, 0.78, 0.0887267, 0.0143315, -0.00196931, 
0.676684, 0.68, 0.241007, 0.00528536, -0.0461707, 
0.33585, 0.950927, 0.0759187, 0.00789031, 0.0260191, 
0.0423382, 0.460345, -0.00312141, -0.00360055, 0.0820718, 
0.295633, 0.8, 0.0204262, 0.0212818, 0.038089, 
0.797927, 0.39, 0.365866, 0.00109569, -0.0537398, 
0.676684, 0.52, 0.188505, -0.00916845, -0.0430316, 
0.711325, 0.62, 0.263482, 0.000637338, -0.050748, 
0.682457, 0.37, 0.192837, -0.0173871, -0.0378841, 
0.301313, 0.949838, 0.065983, 0.00912092, 0.0341322, 
0.751739, 0.71, 0.425199, 0.0108124, -0.0564312, 
