x, y, u, v, p, 
0.159937, 0.0849677, 0.0300698, -0.0198114, 0.0469024, 
0.125357, 0.924926, 0.0118025, 0.014169, 0.0669316, 
0.116691, 0.919936, 0.00690455, 0.0176309, 0.0681795, 
0.211917, 0.895, 0.0211505, 0.015959, 0.0541342, 
0.0562074, 0.40482, -0.00366668, -0.00376504, 0.0774696, 
0.0480644, 0.399667, -0.00501125, -0.00467958, 0.0776055, 
0.0565496, 0.394846, -0.00526903, -0.00264893, 0.0767216, 
0.783494, 0.095, 0.134858, 0.0094034, -0.0372436, 
0.792154, 0.09, 0.126876, 0.00978314, -0.0378752, 
0.246558, 0.095, 0.0476362, -0.0238335, 0.0374491, 
0.237898, 0.09, 0.0423594, -0.0220022, 0.0384128, 
0.246558, 0.085, 0.0461364, -0.0189885, 0.0371692, 
0.151305, 0.919983, 0.0124104, 0.0173998, 0.0636706, 
0.229166, 0.0654667, 0.0401726, -0.0187565, 0.0388824, 
0.168467, 0.949727, 0.0236711, 0.0117673, 0.0601316, 
0.159967, 0.94498, 0.0240855, 0.0103261, 0.0615611, 
0.532346, 0.94, 0.144312, 0.00652089, -0.018605, 
0.523686, 0.945, 0.13819, 0.00900449, -0.0168083, 
0.523686, 0.935, 0.149465, 0.00431714, -0.0168327, 
0.0820131, 0.46, -0.0117562, -0.000921202, 0.0790226, 
0.0733528, 0.465, -0.00974983, 0.00164605, 0.0801238, 
0.0733528, 0.455, -0.00770879, -0.00120707, 0.0795182, 
0.584304, 0.909994, 0.21246, 0.0086855, -0.0289489, 
0.679571, 0.835, 0.361911, 0.0148053, -0.0456609, 
0.31584, 0.435, -0.00044254, -0.00765378, 0.0362461, 
0.33316, 0.415, 0.00501835, -0.00533238, 0.032054, 
0.33316, 0.425, 0.00399102, -0.00944414, 0.0321658, 
0, 0.21, 0, 0, 0.063366, 
0.99134, 0.375, 0.0755697, 0.00711985, -0.0638919, 
0.99134, 0.385, 0.0757723, 0.00696629, -0.0644113, 
0.635, 0.99134, 0.0592645, -0.000838725, -0.0371086, 
0.640883, 0.98181, 0.0996597, 0.00151079, -0.0379722, 
0.645883, 0.99047, 0.0623079, -0.00507846, -0.0387385, 
0.748853, 0.795, 0.515563, 0.0164093, -0.0550717, 
0.748853, 0.785, 0.504553, 0.0134957, -0.055243, 
0.757513, 0.79, 0.538472, 0.0149427, -0.0560779, 
0.66225, 0.765, 0.27465, 0.0133634, -0.0438302, 
0.66225, 0.755, 0.266765, 0.0089372, -0.0438874, 
0.67091, 0.76, 0.282167, 0.0111959, -0.0452133, 
0.575648, 0.615, 0.106843, 0.00117771, -0.0267898, 
0.575648, 0.625, 0.108552, -0.00253534, -0.0269775, 
0.566987, 0.62, 0.0971778, -0.000114015, -0.0250755, 
0.31584, 0.275, 0.0272595, -0.0229881, 0.0326553, 
0.30718, 0.27, 0.0225487, -0.0215554, 0.0341054, 
0.385122, 0.675, 0.0139525, 0.00820525, 0.0175959, 
0.393782, 0.68, 0.0134024, 0.0112727, 0.0152663, 
0.31584, 0.635, -0.0108574, 0.0087879, 0.0363208, 
0.3245, 0.64, -0.0132267, 0.0117794, 0.0340011, 
0.350481, 0.585, -0.00307624, 0.00884815, 0.0279265, 
0.31584, 0.585, -0.0113056, 0.0106111, 0.0368319, 
0.419763, 0.645, 0.0238715, 0.00992988, 0.00916031, 
0.419763, 0.655, 0.0248599, 0.00518007, 0.00899401, 
0.411103, 0.65, 0.0159868, 0.00828195, 0.0112962, 
0.185936, 0.84, -0.00763112, 0.0235053, 0.0614237, 
0.194596, 0.835, -0.00294995, 0.0249684, 0.0599399, 
0.159955, 0.815, -0.0129002, 0.0250012, 0.0675288, 
0.367801, 0.575, 0.00170156, 0.00711522, 0.0235738, 
0.359141, 0.58, -0.00562872, 0.00542698, 0.0257466, 
0.393782, 0.58, 0.00491347, 0.00361839, 0.0168457, 
0.385122, 0.585, 0.00707384, 0.00698073, 0.0189968, 
0.592968, 0.625, 0.122611, 0.00174445, -0.0304949, 
0.592968, 0.635, 0.124784, -0.00182237, -0.0306672, 
0.584308, 0.63, 0.112657, 0.000450661, -0.0288373, 
0.454404, 0.865, 0.117277, 0.0161467, -0.00158052, 
0.454404, 0.875, 0.120315, 0.00985004, -0.0015757, 
0.445744, 0.87, 0.108584, 0.0132488, 0.000449281, 
0.870096, 0.285, 0.40039, 0.031064, -0.0541308, 
0.870096, 0.275, 0.386154, 0.0295082, -0.0535391, 
0.878756, 0.28, 0.394526, 0.0343748, -0.0544029, 
0.523686, 0.525, 0.0648073, -0.0052423, -0.0134944, 
0.523686, 0.515, 0.0641471, -0.0110299, -0.0132461, 
0.532346, 0.52, 0.0650062, -0.00798492, -0.0152808, 
0.125314, 0.495, -0.0162546, 0.00574231, 0.0756914, 
0.125314, 0.505, -0.0159054, 0.00302825, 0.0761198, 
0.142635, 0.755, -0.0229641, 0.0190052, 0.0734631, 
0.133975, 0.75, -0.0260582, 0.0213616, 0.0751565, 
0.350481, 0.725, 0.0108456, 0.0184792, 0.0257324, 
0.359141, 0.72, 0.00778928, 0.0153488, 0.0235754, 
0.142635, 0.395, -0.0074637, -0.00590301, 0.0678402, 
0.133975, 0.39, -0.0104106, -0.00596035, 0.0686863, 
0.454404, 0.575, 0.032392, -0.00287452, 0.00168964, 
0.463064, 0.58, 0.0320698, 0.000144206, -0.000519163, 
0.454404, 0.105, 0.0896108, -0.0184097, 0.00667419, 
0.454404, 0.095, 0.0866774, -0.0209865, 0.00668769, 
0.463064, 0.1, 0.0865076, -0.0193173, 0.00532041, 
0.0734053, 0.874996, -0.00608264, 0.016337, 0.0753464, 
0.151183, 0.0798065, 0.0255409, -0.0183443, 0.0475014, 
0.142635, 0.085, 0.025761, -0.0165553, 0.0484515, 
0.255218, 0.66, -0.0258242, 0.016031, 0.0513961, 
0.263878, 0.655, -0.0199205, 0.017844, 0.0493201, 
0.263878, 0.665, -0.0197981, 0.0130562, 0.0491688, 
0.0906733, 0.425, -0.00746329, -0.0031127, 0.0759996, 
0.0906733, 0.435, -0.00973226, 0.000157332, 0.0766473, 
0.177276, 0.595, -0.0248366, 0.0102485, 0.0693721, 
0.185936, 0.6, -0.0293142, 0.0128043, 0.0676371, 
0.177276, 0.605, -0.0254257, 0.0155632, 0.0694413, 
0.0993336, 0.23, 0.00531946, -0.0172092, 0.0606827, 
0.0906733, 0.235, 0.00500718, -0.0135585, 0.0617307, 
0.0906733, 0.225, 0.00794659, -0.016024, 0.0609712, 
0.385122, 0.645, 0.0105423, 0.0116552, 0.0180929, 
0.289859, 0.66, -0.019942, 0.0147339, 0.0426661, 
0.359141, 0.46, 0.00101291, -0.0050203, 0.0263215, 
0.367801, 0.455, 0.00814662, -0.00329802, 0.0242571, 
0.0560323, 0.855, -0.00598426, 0.0160858, 0.0782166, 
0.0560323, 0.845, -0.0090188, 0.0142079, 0.0790234, 
0.0646926, 0.85, -0.0100373, 0.018281, 0.0779698, 
0.956699, 0.085, 0.0562123, 0.0113993, -0.0474917, 
0.948038, 0.08, 0.0615469, 0.0133689, -0.0470947, 
0.679599, 0.0650518, 0.0901624, -0.00326111, -0.0252023, 
0.671083, 0.0602992, 0.0814817, -0.00162184, -0.024043, 
0.0646926, 0.45, -0.00912781, -0.00195814, 0.0799059, 
0.0733528, 0.445, -0.00881166, 0.000403071, 0.0788988, 
0.0398691, 0.404303, -0.00443505, -0.00190175, 0.0784155, 
0.254685, 0.00780468, 0.00618013, -0.0061771, 0.0348105, 
0.244685, 0.00780468, 0.00543549, -0.00263221, 0.0361356, 
0.25, 0, 0, 0, 0.0354154, 
0.679571, 0.755, 0.296322, 0.01306, -0.0465723, 
0.679571, 0.745, 0.287939, 0.00874708, -0.0466286, 
0.688231, 0.75, 0.305386, 0.0110095, -0.0478829, 
0.592968, 0.705, 0.150012, 0.00912325, -0.031487, 
0.592968, 0.695, 0.145468, 0.00373214, -0.0314115, 
0.575648, 0.685, 0.126154, 0.00298972, -0.0278369, 
0.584308, 0.69, 0.131639, 0.00584506, -0.0296414, 
0.558327, 0.685, 0.112373, 0.00802345, -0.0242229, 
0.566987, 0.68, 0.113268, 0.00525684, -0.0259869, 
0.541007, 0.675, 0.0963636, 0.00759432, -0.0203611, 
0.541007, 0.665, 0.0932606, 0.00179506, -0.0202251, 
0.541007, 0.635, 0.0864574, 0.00403091, -0.019753, 
0.541007, 0.625, 0.0841381, -0.00178729, -0.0195739, 
0.549667, 0.63, 0.0868921, 0.00122914, -0.0215563, 
0.541007, 0.595, 0.0798426, 0.000371048, -0.0189781, 
0.541007, 0.585, 0.078165, -0.00542326, -0.0187621, 
0.549667, 0.59, 0.0803164, -0.00237758, -0.0207601, 
0.541007, 0.555, 0.07594, -0.00327032, -0.0180634, 
0.541007, 0.545, 0.0747985, -0.00901385, -0.0178181, 
0.549667, 0.55, 0.0764649, -0.00595563, -0.0198179, 
0.575648, 0.535, 0.0967634, -0.00627528, -0.0248916, 
0.575648, 0.545, 0.0968732, -0.00998393, -0.0251641, 
0.566987, 0.54, 0.0869566, -0.00736481, -0.0232325, 
0.541007, 0.535, 0.074867, -0.00506656, -0.0175632, 
0.541007, 0.525, 0.0739673, -0.0107778, -0.0173061, 
0.523686, 0.655, 0.0791999, 0.00134416, -0.0162092, 
0.532346, 0.66, 0.0818855, 0.00434106, -0.0182305, 
0.506366, 0.695, 0.0791044, 0.0102754, -0.0127923, 
0.506366, 0.685, 0.0759343, 0.00432353, -0.0126656, 
0.515026, 0.69, 0.0786231, 0.00729422, -0.0147204, 
0.489045, 0.725, 0.078094, 0.0129969, -0.00907517, 
0.489045, 0.735, 0.0816385, 0.00833778, -0.00916792, 
0.480385, 0.73, 0.0698007, 0.0111324, -0.00707082, 
0.437083, 0.705, 0.042652, 0.00805791, 0.00382512, 
0.445744, 0.71, 0.0437633, 0.0110786, 0.00159616, 
0.419763, 0.705, 0.0346446, 0.0142872, 0.0081949, 
0.419763, 0.695, 0.0320343, 0.00806174, 0.00834955, 
0.428423, 0.7, 0.0325555, 0.0111085, 0.00607862, 
0.402442, 0.695, 0.0247552, 0.0143829, 0.0127817, 
0.402442, 0.685, 0.0224862, 0.00811265, 0.0129457, 
0.411103, 0.69, 0.0224554, 0.0111748, 0.0106409, 
0.402442, 0.675, 0.0210763, 0.0129996, 0.0131094, 
0.419763, 0.665, 0.0266958, 0.0114558, 0.00882902, 
0.411103, 0.67, 0.0188449, 0.00976568, 0.0109657, 
0.350481, 0.645, -0.000771867, 0.0133969, 0.0271384, 
0.341821, 0.65, -0.00793514, 0.0116636, 0.0293272, 
0.298519, 0.695, -0.00991818, 0.0190239, 0.0398122, 
0.298519, 0.685, -0.0114233, 0.0128506, 0.0400064, 
0.30718, 0.69, -0.0134049, 0.0159312, 0.0376721, 
0.281199, 0.705, -0.0127275, 0.0202481, 0.044038, 
0.281199, 0.695, -0.0143019, 0.0141629, 0.0442487, 
0.289859, 0.7, -0.01641, 0.0172595, 0.0419347, 
0.246558, 0.245, 0.0206582, -0.0190568, 0.0435375, 
0.246558, 0.235, 0.0239646, -0.0237967, 0.0430669, 
0.255218, 0.24, 0.0202936, -0.0226938, 0.0419185, 
0.3245, 0.62, -0.0140193, 0.0103012, 0.0342649, 
0.33316, 0.615, -0.00709218, 0.0120604, 0.0320772, 
0.33316, 0.625, -0.00701386, 0.00721981, 0.0319494, 
0.237898, 0.79, -0.011374, 0.0226062, 0.0522654, 
0.229237, 0.795, -0.00704268, 0.0248, 0.0540829, 
0.229237, 0.785, -0.0102314, 0.0194655, 0.0544405, 
0.229237, 0.805, -0.00518987, 0.0196625, 0.0537296, 
0.168616, 0.51, -0.022824, 0.0051164, 0.0692491, 
0.177276, 0.505, -0.0193391, 0.00753736, 0.067507, 
0.194596, 0.805, -0.0118673, 0.0204316, 0.0612468, 
0.757513, 0.35, 0.27752, -0.00902112, -0.0471226, 
0.748853, 0.355, 0.268394, -0.0104126, -0.0463267, 
0.748853, 0.345, 0.266133, -0.0132595, -0.0458094, 
0.844115, 0.22, 0.301799, 0.0242624, -0.0484173, 
0.835455, 0.225, 0.305167, 0.0212477, -0.0480158, 
0.835455, 0.215, 0.292351, 0.0193269, -0.0474524, 
0.177276, 0.875, 0.0053652, 0.0186972, 0.0614501, 
0.385122, 0.835, 0.064834, 0.013616, 0.0152439, 
0.376462, 0.83, 0.0533572, 0.017178, 0.0174346, 
0.229237, 0.425, -0.00923877, -0.00502853, 0.0546095, 
0.237898, 0.43, -0.0136797, -0.00319164, 0.0530518, 
0.229237, 0.435, -0.0112367, 0.000521762, 0.0549797, 
0.246558, 0.415, -0.0067357, -0.00656726, 0.0507795, 
0.255218, 0.42, -0.0110508, -0.00466209, 0.0491671, 
0.246558, 0.425, -0.00873662, -0.000910382, 0.0511225, 
0.211917, 0.215, 0.0228701, -0.0238938, 0.0471867, 
0.203257, 0.21, 0.0189473, -0.0233621, 0.048093, 
0.107994, 0.315, 0.000367863, -0.0114956, 0.0663667, 
0.107994, 0.305, -0.00067099, -0.00974507, 0.0656181, 
0.359141, 0.8, 0.0324789, 0.0180777, 0.0221752, 
0.159955, 0.435, -0.0129613, 0.00119816, 0.0675344, 
0.168616, 0.43, -0.0153565, -0.00226384, 0.0658698, 
0.385122, 0.785, 0.0436991, 0.0194117, 0.0158384, 
0.385122, 0.795, 0.047423, 0.0138677, 0.0157073, 
0.376462, 0.79, 0.0364576, 0.0172712, 0.0179563, 
0.0993336, 0.49, -0.0156191, 0.00183359, 0.07882, 
0.107994, 0.485, -0.014204, 0.00436471, 0.0775344, 
0.116654, 0.76, -0.0240798, 0.0209083, 0.0775061, 
0.125314, 0.755, -0.0213286, 0.022221, 0.0763826, 
0.125314, 0.765, -0.0216333, 0.0187598, 0.0759408, 
0.125314, 0.695, -0.0236843, 0.0194415, 0.07835, 
0.0993336, 0.59, -0.0210706, 0.00926783, 0.0823447, 
0.0906733, 0.595, -0.0174883, 0.0109191, 0.0835299, 
0.731532, 0.885, 0.481335, 0.0122784, -0.0513922, 
0.731532, 0.895, 0.467198, 0.00843692, -0.0511996, 
0.0733528, 0.175, 0.0104625, -0.0157161, 0.0584259, 
0.229237, 0.145, 0.0399101, -0.026804, 0.0414928, 
0.237898, 0.15, 0.037265, -0.0263372, 0.0405401, 
0.229237, 0.155, 0.037032, -0.0234295, 0.0419228, 
0.229237, 0.645, -0.0245842, 0.0129183, 0.0578703, 
0.229237, 0.655, -0.0242211, 0.0187692, 0.0577556, 
0.142635, 0.215, 0.0139831, -0.0204524, 0.0556509, 
0.133975, 0.21, 0.0106202, -0.0204488, 0.0561839, 
0.142635, 0.205, 0.0137345, -0.0183343, 0.0549943, 
0.246542, 0.934858, 0.0423349, 0.00952482, 0.0461039, 
0.237868, 0.929881, 0.0348225, 0.0136877, 0.0479807, 
0.246571, 0.924977, 0.0411147, 0.0164352, 0.0462892, 
0.0561211, 0.914846, 0.00283512, 0.0141943, 0.0733468, 
0.0561211, 0.904846, -0.00104707, 0.0134058, 0.0741391, 
0.0646926, 0.91, -3.35924e-05, 0.0165638, 0.0732596, 
0.0561211, 0.285154, 0.00204981, -0.00968393, 0.0679141, 
0.0646926, 0.29, -0.000596884, -0.0113448, 0.0678138, 
0.0646926, 0.23, 0.00332997, -0.0140654, 0.0629917, 
0.0733528, 0.225, 0.0045603, -0.0125924, 0.062121, 
0.350481, 0.225, 0.0473784, -0.0236061, 0.0251436, 
0.142635, 0.365, -0.00607012, -0.00520796, 0.0659381, 
0.133975, 0.37, -0.00846588, -0.00775058, 0.067379, 
0.454404, 0.635, 0.0375484, 0.00209531, 0.000608584, 
0.445744, 0.63, 0.0284294, 0.00509805, 0.00285264, 
0.463064, 0.64, 0.0379433, 0.00514418, -0.00161169, 
0.33316, 0.495, -0.0034353, 0.00216317, 0.0326682, 
0.33316, 0.485, -0.00251426, -0.00401956, 0.0326291, 
0.489045, 0.625, 0.0538611, 0.00508793, -0.00763897, 
0.531901, 0.0402505, 0.0525991, -0.00644636, -0.00481685, 
0.540401, 0.0355291, 0.05053, -0.00383455, -0.00602404, 
0.540846, 0.0452786, 0.0616535, -0.00915635, -0.00611231, 
0.532346, 0.96, 0.113649, 0.00448896, -0.0185137, 
0.523803, 0.954798, 0.123867, 0.00240247, -0.0167694, 
0.186671, 0.0398608, 0.0218332, -0.011592, 0.043101, 
0.177246, 0.0443158, 0.0243829, -0.0103708, 0.0441099, 
0.0560323, 0.585, -0.0107877, 0.00505832, 0.0867779, 
0.0473721, 0.58, -0.0109257, 0.00446726, 0.0873062, 
0.792154, 0.69, 0.534686, 0.0130453, -0.0607798, 
0.497705, 0.54, 0.047028, -0.00485637, -0.00793983, 
0.506366, 0.545, 0.055687, -0.00774519, -0.0100548, 
0.177276, 0.765, -0.0201087, 0.0244497, 0.0664652, 
0.177276, 0.775, -0.0196011, 0.0200758, 0.0660624, 
0.454404, 0.165, 0.0918135, -0.024372, 0.00654251, 
0.445744, 0.17, 0.084859, -0.0268984, 0.00799302, 
0.558327, 0.715, 0.123752, 0.00565142, -0.0244956, 
0.549667, 0.71, 0.110574, 0.00799796, -0.0226113, 
0.592968, 0.645, 0.127874, 0.00366525, -0.0308272, 
0.592968, 0.655, 0.130601, 8.37283e-05, -0.0309718, 
0.584308, 0.65, 0.117957, 0.00229723, -0.0291598, 
0.610289, 0.635, 0.140211, 0.00242793, -0.0340507, 
0.610289, 0.645, 0.14292, -0.000984856, -0.0342047, 
0.601628, 0.64, 0.129906, 0.00112636, -0.0324522, 
0.246558, 0.495, -0.0156141, 0.000779362, 0.0530013, 
0.246558, 0.505, -0.0169459, 0.00664574, 0.0532031, 
0.00866025, 0.545, -0.00800252, 0.00122715, 0.0879568, 
0.00866025, 0.555, -0.00723766, 0.000986138, 0.0883503, 
0, 0.55, 0, 0, 0.0882033, 
0.341821, 0.67, -0.00607285, 0.0130542, 0.0289988, 
0.350481, 0.675, 0.00190278, 0.00983137, 0.0266443, 
0.246558, 0.225, 0.0250609, -0.0207224, 0.0426127, 
0.229237, 0.775, -0.0116832, 0.024475, 0.0547813, 
0.237898, 0.55, -0.0251856, 0.00801836, 0.0558221, 
0.246558, 0.545, -0.0199137, 0.0101159, 0.0537821, 
0.203257, 0.53, -0.0250147, 0.00686498, 0.0630658, 
0.211917, 0.535, -0.0208995, 0.00517558, 0.0613478, 
0.194596, 0.555, -0.0230141, 0.0117765, 0.0653448, 
0.203257, 0.55, -0.0265028, 0.00861255, 0.063448, 
0.679571, 0.275, 0.190279, -0.0173083, -0.0329594, 
0.679571, 0.285, 0.189116, -0.0212758, -0.0334344, 
0.722872, 0.35, 0.230108, -0.0148408, -0.0427032, 
0.757513, 0.31, 0.270301, -0.00720501, -0.0449916, 
0.766173, 0.305, 0.283545, -0.00461585, -0.0457308, 
0.766173, 0.315, 0.285072, -0.00813299, -0.0462772, 
0.783494, 0.335, 0.31824, -0.00191966, -0.0493014, 
0.783494, 0.325, 0.313768, -0.00412623, -0.0487563, 
0.783494, 0.285, 0.297745, -0.0014046, -0.0465373, 
0.792154, 0.29, 0.310081, 0.00343881, -0.0477168, 
0.792154, 0.27, 0.299062, 0.004946, -0.0465911, 
0.800814, 0.265, 0.308962, 0.00800546, -0.0471785, 
0.800814, 0.275, 0.314365, 0.00473082, -0.0477469, 
0.506366, 0.655, 0.0688479, 0.00698368, -0.0122321, 
0.506366, 0.665, 0.070772, 0.00268648, -0.0123855, 
0.367801, 0.835, 0.0564546, 0.020023, 0.0195166, 
0.367801, 0.845, 0.0605563, 0.0138991, 0.0194028, 
0.359141, 0.84, 0.0493444, 0.0175698, 0.0215931, 
0.237898, 0.41, -0.011171, -0.00520214, 0.052337, 
0.246558, 0.405, -0.00626191, -0.00290863, 0.0504365, 
0.454404, 0.885, 0.122597, 0.014979, -0.00156867, 
0.904737, 0.405, 0.561753, 0.0366211, -0.0628745, 
0.878756, 0.16, 0.220396, 0.0289417, -0.0475441, 
0.870096, 0.165, 0.232669, 0.0278221, -0.0472654, 
0.870096, 0.155, 0.216787, 0.0251301, -0.0467569, 
0.376462, 0.77, 0.0290376, 0.0168058, 0.0182567, 
0.385122, 0.765, 0.0363243, 0.0188367, 0.0161257, 
0.385122, 0.775, 0.0396062, 0.0134621, 0.0159822, 
0.402442, 0.785, 0.0519774, 0.0130815, 0.0114846, 
0.393782, 0.78, 0.0408538, 0.0163876, 0.0137229, 
0.116654, 0.4, -0.0105335, -0.00510218, 0.0714988, 
0.125314, 0.395, -0.00862905, -0.002539, 0.0701269, 
0.125314, 0.405, -0.00789437, -0.00485061, 0.0707636, 
0.289859, 0.82, 0.0127341, 0.020802, 0.0389988, 
0.281199, 0.825, 0.016755, 0.023291, 0.04096, 
0.748853, 0.915, 0.459227, 0.00912074, -0.0526248, 
0.463064, 0.28, 0.0642231, -0.0249101, 0.00427489, 
0.454404, 0.285, 0.0637541, -0.0222988, 0.00591525, 
0.463064, 0.3, 0.0593101, -0.0235977, 0.00407132, 
0.454404, 0.305, 0.058981, -0.0208783, 0.00574678, 
0.454404, 0.295, 0.0611328, -0.0262167, 0.00582678, 
0.480385, 0.31, 0.0638419, -0.0233, 0.000511284, 
0.471725, 0.315, 0.0633771, -0.0206843, 0.00216696, 
0.471725, 0.305, 0.065331, -0.0260087, 0.00229191, 
0.480385, 0.29, 0.068561, -0.0245946, 0.000802971, 
0.489045, 0.285, 0.0774198, -0.0230707, -0.000789644, 
0.532346, 0.34, 0.0812404, -0.0223385, -0.0103584, 
0.523686, 0.345, 0.080195, -0.0200673, -0.00878871, 
0.523686, 0.335, 0.0815242, -0.0252753, -0.00854285, 
0.515026, 0.35, 0.0708702, -0.0212935, -0.0071868, 
0.506366, 0.355, 0.0701815, -0.0188156, -0.00555419, 
0.506366, 0.345, 0.0715064, -0.0241861, -0.00533847, 
0.722872, 0.67, 0.30806, 0.00569784, -0.0528326, 
0.714212, 0.665, 0.289788, 0.00299584, -0.0516281, 
0.0560323, 0.205, 0.00655329, -0.0125525, 0.0615008, 
0.0646926, 0.21, 0.00474018, -0.0147419, 0.0614453, 
0.263878, 0.095, 0.0503487, -0.0205197, 0.0351534, 
0.263878, 0.085, 0.0501993, -0.0227058, 0.0348855, 
0.272539, 0.09, 0.0490025, -0.0223255, 0.0338383, 
0.792178, 0.929958, 0.474489, 0.00436248, -0.0560108, 
0.229237, 0.095, 0.043287, -0.0201183, 0.0396614, 
0.419763, 0.795, 0.0654158, 0.0126779, 0.00706926, 
0.0476717, 0.08, 0.00815619, -0.00990194, 0.0540078, 
0.056224, 0.085, 0.011164, -0.0109868, 0.0539264, 
0.177116, 0.054723, 0.0284528, -0.0153839, 0.0443499, 
0.956699, 0.705, 0.628031, 0.0150452, -0.0694517, 
0.948038, 0.7, 0.714186, 0.0176782, -0.0694005, 
0.151295, 0.78, -0.0235157, 0.0230964, 0.0708047, 
0.67091, 0.22, 0.177163, -0.0156735, -0.029232, 
0.66225, 0.225, 0.176071, -0.0162472, -0.0282242, 
0.66225, 0.215, 0.173959, -0.0190282, -0.027806, 
0.168616, 0.23, 0.0110119, -0.0207271, 0.0536963, 
0.159955, 0.235, 0.0111422, -0.0170584, 0.0550597, 
0.159955, 0.225, 0.014362, -0.0207835, 0.0544061, 
0.523686, 0.045, 0.0609515, -0.00598428, -0.00363995, 
0.0647245, 0.67, -0.0167816, 0.0111776, 0.0866373, 
0.056256, 0.675, -0.0129085, 0.0111608, 0.0873583, 
0.272539, 0.79, -0.00267926, 0.0214514, 0.0440192, 
0.281199, 0.795, 0.00589621, 0.0178682, 0.0417713, 
0.411103, 0.83, 0.0716281, 0.0159103, 0.00890483, 
0.402442, 0.835, 0.0741801, 0.0188097, 0.0109839, 
0.714212, 0.615, 0.261615, 0.00122699, -0.0510777, 
0.714212, 0.605, 0.256857, -0.00321043, -0.0509092, 
0.722872, 0.61, 0.271756, -0.000226659, -0.0522008, 
0.00866025, 0.235, -0.00158645, -0.00121594, 0.0653544, 
0, 0.23, 0, 0, 0.0649704, 
0.764509, 0.00897367, 0.0127041, 0.0039762, -0.0336053, 
0.77, 0, 0, 0, -0.0341147, 
0.99134, 0.675, 0.130798, 0.00408701, -0.0704021, 
1, 0.67, 0, 0, -0.0704945, 
0.335, 0.99134, 0.0325756, 0.00885442, 0.0261863, 
0.33, 1, 0.1, 0, 0.0273207, 
0.974019, 0.935, 0.1103, -0.00287942, -0.0590218, 
0.965401, 0.929927, 0.157973, -0.00530481, -0.0594198, 
0.974061, 0.924927, 0.126481, -0.00345083, -0.059585, 
0.3245, 0.34, 0.0111614, -0.0152581, 0.0326109, 
0.33316, 0.335, 0.0176855, -0.0133234, 0.0307355, 
0.33316, 0.345, 0.0162892, -0.0170871, 0.0309243, 
0.229237, 0.735, -0.0184947, 0.0231444, 0.05605, 
0.177276, 0.495, -0.0177108, 0.0023743, 0.0671627, 
0.185936, 0.5, -0.0224363, 0.00425974, 0.0657068, 
0.203257, 0.83, -0.00744689, 0.0234241, 0.058381, 
0.177276, 0.845, -0.0031153, 0.0247232, 0.0628475, 
0.159955, 0.155, 0.023952, -0.020971, 0.0501768, 
0.159955, 0.145, 0.0267637, -0.0237011, 0.049631, 
0.168616, 0.15, 0.0244808, -0.0240304, 0.0489855, 
0.263878, 0.595, -0.020281, 0.0135772, 0.0498318, 
0.774833, 0.42, 0.319408, -0.00640398, -0.0526604, 
0.766173, 0.425, 0.306094, -0.00755568, -0.0518814, 
0.766173, 0.415, 0.303461, -0.0106593, -0.0514171, 
0.774833, 0.44, 0.323473, -0.00618172, -0.0535684, 
0.766173, 0.445, 0.309491, -0.00710973, -0.0527746, 
0.766173, 0.435, 0.306756, -0.0103431, -0.0523348, 
0.792154, 0.49, 0.378877, -0.00129221, -0.0575142, 
0.125314, 0.145, 0.0208376, -0.0213271, 0.0528553, 
0.133975, 0.15, 0.0188738, -0.0221765, 0.0523876, 
0.281199, 0.885, 0.040326, 0.02016, 0.0395204, 
0.281199, 0.875, 0.035952, 0.0153703, 0.0397389, 
0.185936, 0.44, -0.0165631, -0.00137748, 0.0633835, 
0.194596, 0.435, -0.0127899, 0.00109367, 0.0616132, 
0.194596, 0.445, -0.0128477, -0.00226693, 0.0620346, 
0.229237, 0.455, -0.0134164, 0.00245234, 0.0556551, 
0.229237, 0.465, -0.0137642, -0.00132526, 0.0559594, 
0.341821, 0.83, 0.0371455, 0.0185367, 0.0260202, 
0.350481, 0.835, 0.0479964, 0.0148595, 0.0238038, 
0.33316, 0.835, 0.0406792, 0.0212696, 0.0280751, 
0.402442, 0.855, 0.0829022, 0.0181381, 0.0108444, 
0.402442, 0.865, 0.0867315, 0.0117838, 0.0107913, 
0.393782, 0.86, 0.0752135, 0.0154127, 0.0129159, 
0.220577, 0.42, -0.0134581, -0.00380933, 0.0561065, 
0.229237, 0.415, -0.00890836, -0.00145009, 0.0542377, 
0.255218, 0.4, -0.00839739, -0.00668959, 0.0485106, 
0.618949, 0.15, 0.138335, -0.0149067, -0.0192661, 
0.627609, 0.145, 0.142483, -0.0123318, -0.0203553, 
0.65359, 0.59, 0.167323, -0.00390813, -0.0410669, 
0.66225, 0.585, 0.179285, -0.00283112, -0.0424337, 
0.66225, 0.595, 0.181417, -0.0057669, -0.042652, 
0.844115, 0.52, 0.560164, 0.0137119, -0.0633591, 
0.107994, 0.775, -0.0198184, 0.0181641, 0.0780594, 
0.125314, 0.725, -0.0237082, 0.0170813, 0.0775249, 
0.125314, 0.735, -0.0225119, 0.0214012, 0.077177, 
0.151295, 0.64, -0.0291794, 0.0153337, 0.0744977, 
0.142635, 0.635, -0.0247834, 0.0126245, 0.0760811, 
0.142634, 0.114999, 0.0265346, -0.0216244, 0.0497596, 
0.133975, 0.11, 0.0225731, -0.0207255, 0.050262, 
